Date,Open,High,Low,Close,Adj Close,Volume
7/24/2017,274,275,265,266.200012,265.504333,152571
7/25/2017,267.450012,267.5,264.100006,266.149994,265.454437,51573
7/26/2017,269,274.799988,259.100006,261.299988,260.617126,1082034
7/27/2017,262.5,264.799988,257.5,258.950012,258.273285,630588
7/28/2017,258.950012,260.899994,250.100006,251.899994,251.241684,352836
7/31/2017,252,259.700012,251.899994,256.649994,255.979279,166873
8/1/2017,256.799988,260.850006,253.449997,257.299988,256.627563,125837
8/2/2017,257.5,260,253.399994,254.949997,254.283722,56413
8/3/2017,254.100006,255.850006,250.550003,251.649994,250.99234,39230
8/4/2017,250.5,253,248.300003,249.399994,248.748215,50390
8/7/2017,252,252,242.5,246.050003,245.406982,102888
8/8/2017,247.199997,254.050003,246.100006,249,248.349274,91590
8/9/2017,249,251.949997,243.649994,245.300003,244.658951,59631
8/10/2017,244,244,229,233.699997,233.089249,59034
8/11/2017,230.050003,236.949997,224.199997,232.100006,231.493439,58440
8/14/2017,230,250.149994,230,248.899994,248.249527,109044
8/16/2017,251.100006,255.800003,243.100006,244.350006,243.711426,171670
8/17/2017,246.449997,251.949997,244,245.449997,244.808548,70923
8/18/2017,242.050003,244.050003,232.899994,239.649994,239.023697,61019
8/21/2017,239.75,241.600006,229.449997,232,231.393692,147139
8/22/2017,233.899994,236.850006,228.300003,230.050003,229.448792,73355
8/23/2017,231.699997,234.899994,231.300003,232.399994,231.792648,30483
8/24/2017,234.350006,234.949997,232.800003,234.199997,233.587952,33888
8/28/2017,235,239.699997,234.899994,238.399994,237.776962,64309
8/29/2017,241.949997,245.149994,240,242.050003,241.417435,81863
8/30/2017,251.899994,254.449997,246.050003,247.199997,246.55397,172200
8/31/2017,246,253,245.100006,247.300003,246.653717,42059
9/1/2017,254.800003,255.5,251.199997,252.949997,252.28894,103920
9/4/2017,254.699997,254.699997,245,245.699997,245.057892,49975
9/5/2017,240.100006,249,240.100006,247.100006,246.454239,29669
9/6/2017,245,250.949997,245,246.75,246.105148,39037
9/7/2017,247.25,252,244.050003,245.149994,244.509323,50563
9/8/2017,247.5,247.5,241,241.649994,241.018478,61028
9/11/2017,241.649994,245.5,238.5,239.75,239.123444,57331
9/12/2017,240.199997,242.850006,236.5,237.600006,236.979065,82303
9/13/2017,237.600006,241.5,233,233.600006,232.989517,98012
9/14/2017,235,238.5,229.25,231.399994,230.795258,85314
9/15/2017,230.5,237.350006,230,235.350006,234.734955,79799
9/18/2017,237.300003,240.199997,235.350006,235.899994,235.283508,65723
9/19/2017,237.75,239.800003,234.550003,237.600006,236.979065,56476
9/20/2017,239.350006,240.199997,236.600006,237.850006,237.228424,33191
9/21/2017,239.600006,239.600006,231.899994,233.550003,232.939651,50961
9/22/2017,233,234.800003,229.149994,231.699997,231.094482,79380
9/25/2017,233.949997,233.949997,219.5,221.399994,220.821396,111449
9/26/2017,221,232.899994,218.850006,224.5,223.9133,114766
9/27/2017,227,227,216,218.350006,217.779373,44736
9/28/2017,219.75,222.5,216.649994,221.149994,220.572052,63590
9/29/2017,222,238.050003,222,235.149994,234.535461,123148
10/3/2017,237,237,226.800003,229.449997,228.850357,140689
10/4/2017,232.800003,232.800003,227.5,230.350006,229.748016,46796
10/5/2017,229,234,226,227.300003,226.705978,77963
10/6/2017,229.300003,234,227.550003,228.800003,228.202072,63997
10/9/2017,230.5,230.5,225.050003,225.5,224.91069,130496
10/10/2017,226.25,232,226,230.399994,229.797882,136689
10/11/2017,231.5,241.399994,231.100006,233.449997,232.839905,290332
10/12/2017,234,234.699997,229.100006,233.850006,233.238876,119352
10/13/2017,231.050003,247.300003,231.050003,242.899994,242.265213,626651
10/16/2017,243,243.699997,233,233.699997,233.089249,203725
10/17/2017,234,235.5,230.050003,231.649994,231.044601,114395
10/18/2017,232.600006,233.949997,228.75,229.5,228.900238,82443
10/19/2017,231.550003,234,227.300003,228.25,227.653503,54878
10/23/2017,230.449997,233.899994,227.800003,229.149994,228.551147,93071
10/24/2017,230,231.699997,225.25,229.850006,229.249329,367976
10/25/2017,231.800003,231.899994,227,228.050003,227.454025,40122
10/26/2017,228,233.300003,226.199997,229.800003,229.199448,57242
10/27/2017,232.649994,238.649994,226.449997,227.199997,226.606247,260987
10/30/2017,231.5,233.449997,228.600006,230.899994,230.29657,75374
10/31/2017,233,249,230.199997,243.800003,243.162857,569214
11/1/2017,245.100006,265.700012,245,263.450012,262.761536,798087
11/2/2017,263.450012,264,255.050003,259.299988,258.622345,132776
11/3/2017,257.049988,270,256,260,259.320526,231665
11/6/2017,260,266.600006,255.100006,261.950012,261.265442,210811
11/7/2017,261.950012,264.899994,250.25,255.399994,254.732544,128631
11/8/2017,257.299988,261,250.399994,251.25,250.593399,80277
11/9/2017,254,261.5,252.050003,259.950012,259.27066,108645
11/10/2017,259.899994,267.25,258.399994,261.049988,260.367767,172379
11/13/2017,261.399994,264.950012,257,262.950012,262.262817,57357
11/14/2017,264.549988,273.899994,264.549988,269.600006,268.895447,458273
11/15/2017,269.5,281.5,265.200012,274.149994,273.433533,937356
11/16/2017,274,277.450012,272,275.049988,274.331177,211882
11/17/2017,280,284.799988,275,281.450012,280.714478,318420
11/20/2017,278.700012,285.75,274.700012,283.100006,282.360168,545185
11/21/2017,284.850006,291.399994,278.200012,284.899994,284.155457,272092
11/22/2017,287.5,289.850006,282.200012,287.600006,286.848389,162052
11/23/2017,287.850006,287.850006,275,277.399994,276.675049,86770
11/24/2017,282.950012,285.950012,276.100006,277.75,277.024139,126010
11/27/2017,281,281,271,271.700012,270.98996,64228
11/28/2017,272.950012,275,270,271.899994,271.189423,47585
11/29/2017,275,275,267.5,271.75,271.039825,73064
11/30/2017,271.75,285,270,277.25,276.525452,129574
12/1/2017,283,283,272.850006,275,274.281311,70116
12/4/2017,277,281,273.299988,278.350006,277.622589,103709
12/5/2017,280,282,272.399994,274.700012,273.982117,66015
12/6/2017,273.799988,276.200012,272.399994,274.299988,273.58313,130574
12/7/2017,276,282,272.5,280.600006,279.866699,67842
12/8/2017,282.899994,296,278.049988,293.5,292.732971,453400
12/11/2017,297.450012,298.5,291.549988,295.700012,294.927246,169391
12/12/2017,295,298.5,285,287.049988,286.299835,70277
12/13/2017,287.450012,294.899994,284.149994,289.850006,289.092529,252055
12/14/2017,287,291.799988,282.049988,284.25,283.507141,129707
12/15/2017,285.25,289.950012,283,285.25,284.504547,80508
12/18/2017,291.25,291.25,273.950012,288.399994,287.646301,131632
12/19/2017,288,296,287.149994,294.649994,293.879974,509123
12/20/2017,296,296,288,290.450012,289.690948,157177
12/21/2017,292.799988,295.799988,289,294.100006,293.331421,66437
12/22/2017,297.399994,303.799988,288,290.799988,290.040009,196295
12/26/2017,291.299988,293.100006,289.950012,290.200012,289.44162,40107
12/27/2017,289.049988,292.200012,283.149994,284.850006,284.105591,56014
12/28/2017,285.549988,289.5,279.049988,282.100006,281.362762,50074
12/29/2017,285.850006,295,280,293.25,292.483643,122680
1/1/2018,291.950012,295.75,286,287.200012,286.449463,40597
1/2/2018,289.700012,293.350006,280,280.850006,280.116028,68304
1/3/2018,283.600006,289,279.850006,281,280.265656,54529
1/4/2018,282,286,278.100006,281.75,281.013672,115518
1/5/2018,281,290,280.5,287.850006,287.097748,71346
1/8/2018,292,294,286.850006,290.799988,290.040009,67977
1/9/2018,292,309.899994,288.25,294.399994,293.630615,911753
1/10/2018,294.799988,297,285,287,286.249969,142199
1/11/2018,288.700012,293.850006,285.600006,289,288.244751,54473
1/12/2018,290.049988,293.5,283.5,285.950012,285.202728,150191
1/15/2018,289.5,289.950012,277.100006,278.649994,277.921783,107362
1/16/2018,281,286,275,276.25,275.528046,91248
1/17/2018,276.700012,283.75,272.100006,282.25,281.51239,48702
1/18/2018,284.100006,291,275,280.450012,279.717102,542629
1/19/2018,281,285.950012,277,284.600006,283.856232,64856
1/22/2018,280.200012,284.950012,279.25,280.399994,279.667206,184872
1/23/2018,280,284,274.799988,278.100006,277.37323,66959
1/24/2018,280.950012,280.950012,273.350006,274.100006,273.383698,103618
1/25/2018,278,278,265.399994,267.600006,266.900665,59873
1/29/2018,269,278,267.700012,273.950012,273.23407,375550
1/30/2018,280,282,270.049988,272.600006,271.887604,254419
1/31/2018,277,281.200012,270.200012,276.950012,276.226227,338127
2/1/2018,282,289.799988,280,283.600006,282.858856,338842
2/2/2018,279.950012,292.450012,274,282.899994,282.160675,374314
2/5/2018,270,288,270,284.5,283.7565,197557
2/6/2018,265,289,257.600006,284.649994,283.906097,383860
2/7/2018,292,310,287.450012,305.049988,304.252777,644995
2/8/2018,306,326.350006,300,302.950012,302.158295,966475
2/9/2018,292.149994,309,292.149994,305.399994,304.601868,247551
2/12/2018,309.700012,310,300.5,302.299988,301.509979,72571
2/14/2018,310,313,302,308,307.195068,211201
2/15/2018,309.100006,311.399994,300,301.649994,300.861664,99497
2/16/2018,303.149994,305.700012,292.649994,301.350006,300.562469,566439
2/19/2018,302.950012,303.299988,287.799988,290.149994,289.391724,58620
2/20/2018,290.75,294.25,284,285.950012,285.202728,46207
2/21/2018,290.299988,290.899994,275.5,278.950012,278.221008,68696
2/22/2018,278.850006,283.899994,271,279.5,278.769562,60688
2/23/2018,282,282,274.049988,278.200012,277.472961,49020
2/26/2018,279.049988,287.700012,279.049988,284.799988,284.055695,62630
2/27/2018,289,295,280.149994,281.450012,280.714478,45580
2/28/2018,280.700012,281.600006,274.5,280.850006,280.116028,41857
3/1/2018,283.799988,286.450012,279.100006,280.450012,279.717102,46165
3/5/2018,284,284,270.350006,272,271.289154,74980
3/6/2018,275,275,262.100006,265.75,265.055511,66115
3/7/2018,260.5,263.850006,255,257.350006,256.67746,90247
3/8/2018,257.350006,261.799988,255.350006,257.549988,256.876923,47074
3/9/2018,263,285,263,267.350006,266.651337,360791
3/12/2018,268.100006,272,260.049988,262.649994,261.963593,50398
3/13/2018,265,265.950012,260.5,264.450012,263.758911,24556
3/14/2018,261,263.450012,256,261.049988,260.367767,113819
3/15/2018,261.049988,268.700012,261.049988,266.549988,265.853394,34985
3/16/2018,269,269,260,263,262.312683,26721
3/19/2018,268.25,268.25,256.399994,257.200012,256.527863,22487
3/20/2018,257.049988,261.899994,255.800003,257.899994,257.226013,31028
3/21/2018,262,265,256.700012,258.950012,258.273285,41485
3/22/2018,262.350006,266.950012,260,263.899994,263.210327,49096
3/23/2018,258,265.950012,255.399994,262.350006,261.664398,52676
3/26/2018,266,268.200012,258.350006,267,266.302246,30988
3/27/2018,267,274,265,266.799988,266.102753,25773
3/28/2018,267,271.5,262.049988,265.049988,264.35733,23305
4/2/2018,265,269.899994,264.899994,268.549988,267.848175,7708
4/3/2018,272,277.700012,266.799988,274.700012,273.982117,31506
4/4/2018,278.950012,282.899994,265.049988,267.549988,266.850769,78008
4/5/2018,270,276.799988,267.049988,271.200012,270.491272,40398
4/6/2018,271,275.200012,262.200012,263.549988,262.861237,104054
4/9/2018,265.649994,268.5,261.75,267.200012,266.501709,101490
4/10/2018,269,269,263,264,263.310059,17322
4/11/2018,267.5,267.5,262.299988,263.049988,262.362549,24278
4/12/2018,264.450012,277.600006,262.049988,273.950012,273.23407,234006
4/13/2018,274,274.950012,269.700012,272.850006,272.136963,35772
4/16/2018,270.899994,273.5,270.049988,271.899994,271.189423,60825
4/17/2018,277,277,267.350006,268.850006,268.1474,19598
4/18/2018,268,270,257.049988,259.350006,258.672241,143219
4/19/2018,260,268.950012,259.899994,266.950012,266.25238,256521
4/20/2018,268.799988,271,264.5,267.5,266.800934,150713
4/23/2018,268,274.299988,266.100006,267,266.302246,222723
4/24/2018,269.399994,269.399994,255,258.850006,258.173523,154159
4/25/2018,259.149994,261,256,258.399994,257.724701,74852
4/26/2018,261,261,256.700012,260.100006,259.420258,29368
4/27/2018,261.5,262.799988,258,260.75,260.068573,56721
4/30/2018,263,277.799988,262,274.799988,274.081848,215258
5/2/2018,275,277.5,266,267.25,266.551575,63999
5/3/2018,266.75,269.850006,263,266.450012,265.753693,71859
5/4/2018,267,272.700012,263.950012,267.100006,266.401978,58135
5/7/2018,269.350006,290,268,281.950012,281.213165,1071657
5/8/2018,284,305,282,299.950012,299.166138,1119296
5/9/2018,299,299,290,292.549988,291.785461,241035
5/10/2018,290.049988,292.549988,272.799988,276.450012,275.727539,108105
5/11/2018,278,287.299988,274.049988,285.149994,284.404785,100822
5/14/2018,286,292,282,286.149994,285.402191,133453
5/15/2018,283.950012,289.700012,279.299988,283.850006,283.108215,69636
5/16/2018,285,285,276,281.100006,280.365387,70912
5/17/2018,285,285,276.049988,278.649994,277.921783,143905
5/18/2018,278.649994,283.100006,269.350006,270.700012,269.992584,39918
5/21/2018,269.600006,272,259,260.25,259.569885,107623
5/22/2018,264.950012,266,258.75,260.049988,259.370392,45862
5/23/2018,260.450012,261.5,251.75,254.199997,253.535675,101572
5/24/2018,257.450012,265.100006,253,255.100006,254.433334,1585586
5/25/2018,257,257.799988,254,255.25,254.582932,55325
5/28/2018,256,264.899994,256,262,261.315308,52581
5/29/2018,262,273.049988,262,271.149994,270.441376,115154
5/30/2018,266.350006,276.899994,266.350006,272.899994,272.186798,37993
5/31/2018,273,278,266.049988,268.649994,267.947906,130206
6/1/2018,265.049988,272,260.299988,269.100006,268.396759,95575
6/4/2018,269.5,269.5,262,266.850006,266.152618,104543
6/5/2018,267.799988,271,261,269.75,269.045044,72810
6/6/2018,270,279.799988,264.649994,271.350006,270.640869,108282
6/7/2018,272,280,268,270.549988,269.842957,98085
6/8/2018,268.5,274.899994,268.5,272.549988,271.837708,277686
6/11/2018,272.549988,272.549988,268,269.25,268.546356,43548
6/12/2018,271.850006,271.850006,266,269.549988,268.845551,29050
6/13/2018,269.600006,271.25,267,267.75,267.050262,20383
6/14/2018,267.75,269.049988,262.200012,265.75,265.055511,48532
6/15/2018,269.950012,271.899994,263,263.950012,263.260223,227027
6/18/2018,263.899994,264,255.100006,255.850006,255.181381,74362
6/19/2018,255.100006,259.649994,250.050003,255.25,254.582932,225861
6/20/2018,256,271.399994,253.5,265.549988,264.856018,175380
6/21/2018,264.799988,268.799988,258.049988,267.299988,266.60144,93977
6/22/2018,265.299988,267.700012,261,262.350006,261.664398,39459
6/25/2018,260.350006,265.100006,260.299988,263.950012,263.260223,36101
6/26/2018,261.049988,269.950012,260.149994,268.299988,267.598816,113402
6/27/2018,268.399994,268.399994,255.800003,259.450012,258.771973,61814
6/28/2018,260,264.5,258,260.899994,260.21817,51298
6/29/2018,262.950012,263.5,256.100006,259.75,259.071167,140270
7/2/2018,260.950012,261.25,251.5,254.550003,253.884766,35240
7/3/2018,254.899994,256.149994,252.100006,253.850006,253.1866,222914
7/4/2018,251,262,251,258.700012,258.023926,94639
7/5/2018,258,260,252.300003,258.899994,258.223389,63284
7/6/2018,259.950012,259.950012,253.300003,255.399994,254.732544,73203
7/9/2018,256.899994,258.950012,253.300003,254.899994,254.233841,138649
7/10/2018,255.100006,258.700012,255,256.649994,255.979279,31252
7/11/2018,255.5,260.350006,253.149994,255.25,254.582932,29812
7/12/2018,257.700012,258,251.25,252.399994,251.740387,18616
7/13/2018,252.399994,257,216.949997,238,237.378021,1787930
7/16/2018,236.649994,242.300003,216,227,226.406769,925865
7/17/2018,224,232,216.350006,220.050003,219.47493,416405
7/18/2018,221.949997,224.050003,204.5,206.75,206.209686,332413
7/19/2018,204.199997,210.899994,201.699997,204.649994,204.115173,631655
7/20/2018,204.75,205.75,197,197.899994,197.382813,152944
7/23/2018,199,205.199997,198,202.850006,202.319885,120197
7/24/2018,202,215.5,195.300003,198.350006,197.83165,624232
7/25/2018,199.800003,209,199.5,202.850006,202.319885,426478
7/26/2018,204.350006,205,195.5,197.350006,196.834259,172728
7/27/2018,198.050003,199.550003,194.050003,195.699997,195.188568,146559
7/30/2018,195,199.5,190.449997,196.649994,196.136078,262699
7/31/2018,197.899994,198.449997,192,193.699997,193.193787,615217
8/1/2018,202.050003,204,192.25,195,194.490387,981221
8/2/2018,194.5,196.550003,192.75,194,193.493011,522317
8/3/2018,196,228.949997,196,224.300003,223.713821,3360258
8/6/2018,222.100006,223,213,215.100006,214.537872,317622
8/7/2018,214.050003,239.899994,213,225.149994,224.5616,1409577
8/8/2018,233,243,227,239.25,238.624756,1725845
8/9/2018,236,240.199997,231.199997,234,233.388474,282788
8/10/2018,235,241.699997,233.449997,237.899994,237.278275,243990
8/13/2018,239,247.600006,229.449997,237.5,236.879318,126719
8/14/2018,240,243,233.550003,236.949997,236.330765,174713
8/16/2018,233.550003,239.899994,228.149994,229.899994,229.299179,98711
8/17/2018,230,237.949997,229.850006,234.800003,234.186386,85741
8/20/2018,235.800003,236.949997,231.699997,235.300003,234.685074,74702
8/21/2018,235,239.699997,234,236.899994,236.280884,78401
8/23/2018,234.199997,239.199997,234.199997,237.25,236.629974,45701
8/24/2018,234.5,244.5,234.5,241.649994,241.018478,119525
8/27/2018,243.899994,255,243,253.550003,252.88739,231277
8/28/2018,255,255.899994,248.25,250.25,249.596008,51761
8/29/2018,248.600006,261.200012,248.600006,252.600006,251.939865,165887
8/30/2018,250.100006,255,250.100006,252.649994,251.989731,43467
8/31/2018,251.350006,256.200012,251.25,252.550003,251.889999,160416
9/3/2018,252.699997,255.5,245.100006,248.649994,248.000183,78475
9/4/2018,246.5,248.100006,226,230.300003,229.698151,135124
9/5/2018,228.649994,240,223,237.649994,237.028931,152952
9/6/2018,234.75,239,232,233.449997,232.839905,34277
9/7/2018,234.100006,241.699997,234.100006,236.850006,236.231033,85551
9/10/2018,236.850006,237,228.199997,231.550003,230.944885,68365
9/11/2018,231.550003,234,229,229.850006,229.249329,35508
9/12/2018,229.850006,232,225.050003,227.699997,227.104935,36821
9/14/2018,229,238.899994,228.949997,233.199997,232.590561,54455
9/17/2018,231,236.649994,231,234.699997,234.086639,45129
9/18/2018,230.600006,237.050003,230.600006,234.350006,233.737564,95904
9/19/2018,233.050003,241.449997,227.600006,238.350006,237.727112,44432
9/21/2018,235.050003,245.949997,225.949997,236.899994,236.280884,261709
9/24/2018,235,239.350006,225.5,229.850006,229.249329,67995
9/25/2018,231.699997,231.699997,218.699997,226.449997,225.8582,28619
9/26/2018,225.149994,230.649994,222.5,225.5,224.91069,29778
9/27/2018,221.800003,224,218.75,220.449997,219.873886,30323
9/28/2018,224.850006,224.850006,212.75,216.5,215.934204,51313
10/1/2018,218,230,203,222.850006,222.267624,252621
10/3/2018,224.550003,228.850006,218.149994,226.350006,225.758469,40279
10/4/2018,227,227,216,219.800003,219.225586,267108
10/5/2018,221,223.75,208,211.550003,210.997147,37542
10/8/2018,206.5,218,195.5,197.699997,197.183334,110000
10/9/2018,203.5,203.5,187.899994,191.149994,190.650452,362024
10/10/2018,193,200.699997,190.399994,197.5,196.983856,137217
10/11/2018,195,224,191,200.399994,199.876282,126063
10/12/2018,201.899994,217.899994,200.399994,216.100006,215.535263,117832
10/15/2018,216.800003,227,216.100006,221.899994,221.320084,62638
10/16/2018,225.100006,230,220.050003,224.100006,223.514343,80017
10/17/2018,227.100006,237.350006,225.350006,230,229.398926,352886
10/19/2018,228,238,222.300003,231.5,230.895004,61858
10/22/2018,231,239.949997,211,217.100006,216.532639,177183
10/23/2018,215,215,206.399994,208.199997,207.655899,176018
10/24/2018,212.350006,214,207.100006,208.600006,208.054855,56712
10/25/2018,208.600006,210.300003,200.199997,202.25,201.721451,111503
10/26/2018,202.25,219.800003,200.350006,214.949997,214.38826,96874
10/29/2018,214,221.449997,212.800003,216.449997,215.884338,98152
10/30/2018,218.199997,223.800003,215.199997,217.899994,217.330536,702389
10/31/2018,215,224.399994,215,220.25,219.674408,53368
11/1/2018,224,224.350006,212.5,220.199997,219.624527,130219
11/2/2018,226,230,225,227.75,227.1548,195027
11/5/2018,229,229,221.199997,223.25,222.666565,47478
11/6/2018,224.100006,230,223.399994,224.050003,223.464478,70025
11/7/2018,226.25,229.800003,224.949997,228,227.40416,23766
11/9/2018,223.899994,227.949997,221.100006,222,221.41983,66149
11/12/2018,222,224,217.149994,218.899994,218.327927,52170
11/13/2018,218.050003,224.899994,215.25,221.25,220.671799,35243
11/14/2018,222.800003,223.949997,216.050003,220.949997,220.372574,104409
11/15/2018,218.949997,224.350006,209.75,214.449997,213.889557,146149
11/16/2018,216.100006,218.949997,213.050003,215.600006,215.03656,81541
11/19/2018,212.5,218.600006,211.850006,217.600006,217.031342,32444
11/20/2018,214.149994,215.600006,212.199997,213.050003,212.493225,34123
11/21/2018,214.100006,216.850006,213,215.699997,215.136292,23254
11/22/2018,213.75,216.300003,208.399994,210.100006,209.550934,48048
11/26/2018,211.949997,216.600006,209.5,213.100006,212.543091,622114
11/27/2018,211.100006,213.100006,211.100006,212,211.445969,130579
11/28/2018,215,221.850006,211.199997,212.899994,212.343613,184615
11/29/2018,214.149994,217,211.25,212.600006,212.044403,115072
11/30/2018,215.949997,221,213.5,217.850006,217.280685,420790
12/3/2018,217.850006,219.399994,214.5,217.649994,217.081192,64794
12/4/2018,217.649994,232.149994,215.100006,228,227.40416,301690
12/5/2018,222.550003,229.350006,222.550003,227.850006,227.254547,209061
12/6/2018,227.550003,227.550003,222.550003,223.399994,222.816162,38518
12/7/2018,223.899994,228.199997,223,224.050003,223.464478,46992
12/10/2018,224,224,217,219,218.427673,272337
12/11/2018,218,222.800003,215.75,220.600006,220.023499,52067
12/12/2018,224,228.199997,220,221.75,221.170486,409150
12/13/2018,221.550003,228,221.550003,227.100006,226.506516,61092
12/14/2018,228,228.199997,224,225,224.411987,29100
12/17/2018,229,229,223.050003,226.050003,225.459259,39109
12/18/2018,226.300003,233,224.649994,228.600006,228.002594,316975
12/19/2018,229.600006,237.350006,228.550003,231.600006,230.994751,80747
12/20/2018,228.100006,237,228.100006,234.800003,234.186386,58077
12/21/2018,239,248.449997,233.100006,239.100006,238.475143,219532
12/24/2018,248.5,250,242.100006,247.699997,247.052673,854239
12/26/2018,246.050003,247,240.350006,243.899994,243.262589,132415
12/27/2018,244.199997,246.850006,241.949997,242.5,241.866257,91116
12/28/2018,243,245.399994,240,240.649994,240.021088,53683
12/31/2018,243.649994,248.600006,240.699997,247.350006,246.703583,130867
1/1/2019,248,248,241.199997,246.199997,245.55658,80509
1/2/2019,246.899994,247.75,244.350006,246.75,246.105148,68203
1/3/2019,247,248.5,243.550003,247.699997,247.052673,69533
1/4/2019,247.949997,264.850006,245.050003,260.950012,260.268066,237821
1/7/2019,261,267.399994,254.5,256.600006,255.929413,212787
1/8/2019,257.100006,258.649994,249.800003,252.899994,252.239075,163856
1/9/2019,251.449997,257.75,250.199997,251.300003,250.643265,39797
1/10/2019,253.149994,253.149994,249.649994,250.100006,249.446396,100140
1/11/2019,252.149994,255.100006,248.100006,249.949997,249.296783,37192
1/14/2019,252,255.949997,250.300003,252.350006,251.690521,67368
1/15/2019,254.25,255.449997,251,251.649994,250.99234,227445
1/16/2019,253.399994,253.699997,243.100006,245.25,244.60907,47746
1/17/2019,247,248.899994,242.300003,246.050003,245.406982,153101
1/18/2019,245,247.100006,235.199997,237.100006,236.480377,103259
1/21/2019,235.300003,246.300003,235.300003,242.899994,242.265213,92870
1/22/2019,243.850006,251.850006,242.550003,250.399994,249.745605,335582
1/23/2019,250.399994,252.850006,246.550003,248.050003,247.401764,30103
1/24/2019,248,251.050003,245,248.050003,247.401764,18320
1/25/2019,249.649994,259.899994,246.550003,251.75,251.092087,283829
1/28/2019,259.950012,259.950012,247,249.399994,248.748215,282377
1/29/2019,247.149994,251.75,238,248.550003,247.900452,20228
1/30/2019,244,254.600006,244,253.199997,252.5383,28936
1/31/2019,254.199997,263.899994,252.050003,259.549988,258.871674,121763
2/1/2019,260.950012,274.950012,256.950012,260.649994,259.968811,239525
2/4/2019,259.5,264,258,262.649994,261.963593,58673
2/5/2019,266.200012,279,262,268.200012,267.499115,613713
2/6/2019,271,274.399994,263.5,265.600006,264.905884,286842
2/7/2019,266,266,257.100006,259.100006,258.422882,95668
2/8/2019,261.200012,261.75,258.149994,259.700012,259.021332,47457
2/11/2019,259,262,252,258.700012,258.023926,68326
2/12/2019,265,265,250,252.5,251.840118,56090
2/14/2019,253.199997,263,251.75,261.549988,260.866455,91853
2/15/2019,264.450012,268.299988,255.100006,260.100006,259.420258,72196
2/18/2019,260.100006,271,259.75,267.700012,267.000427,97549
2/19/2019,269,283.5,269,274.25,273.533295,308798
2/20/2019,273.549988,280.5,271.5,274.950012,274.231476,210033
2/21/2019,274.950012,284.399994,271,272.600006,271.887604,192227
2/22/2019,270.549988,282.399994,270.549988,281.5,280.764343,106188
2/25/2019,281,288.549988,280.399994,283.799988,283.058319,80933
2/26/2019,283.5,288.100006,274.700012,280.700012,279.966431,143676
2/27/2019,278,284.299988,274.5,278.350006,277.622589,113768
2/28/2019,281.950012,282,274.100006,277.450012,276.724945,64216
3/1/2019,282.399994,285.25,279.149994,282.5,281.761719,73256
3/5/2019,289.899994,289.899994,281.75,285.649994,284.903473,44696
3/6/2019,288.899994,296.799988,280.049988,291.350006,290.588593,169432
3/7/2019,291,299.899994,291,293.299988,292.533478,244095
3/8/2019,295.5,309,292.700012,305.700012,304.901093,196005
3/11/2019,308,316,306,307.350006,306.546783,401028
3/12/2019,308,315.700012,303.350006,308.350006,307.544189,398881
3/13/2019,308.600006,314.850006,307.25,308.649994,307.843384,188734
3/14/2019,307.75,314.799988,304.799988,312.5,311.683319,82646
3/15/2019,313,321.399994,310,315,314.176788,198018
3/18/2019,320,320,303.299988,310.899994,310.087494,111520
3/19/2019,310,312.450012,304.100006,305.5,304.70163,101770
3/20/2019,302.5,309.950012,301.75,303.299988,302.507355,107162
3/22/2019,302,305.75,292.100006,294.200012,293.431152,105867
3/25/2019,294.950012,304.5,291.600006,293.950012,293.181824,193055
3/26/2019,294.5,302.950012,294.149994,296.25,295.4758,194600
3/27/2019,296.299988,342,296.299988,322.299988,321.457703,1258200
3/28/2019,322.299988,336.700012,320.450012,329.899994,329.037842,857331
4/1/2019,332,344.399994,322,325.399994,324.549591,586152
4/2/2019,327.850006,327.950012,322.75,324.700012,323.85144,213714
4/3/2019,326,326.350006,308.299988,311.049988,310.237091,262080
4/4/2019,311.649994,316.700012,297,299.899994,299.116241,459229
4/5/2019,301.799988,331.5,301.799988,320.549988,319.71228,1026282
4/8/2019,323,332,317.049988,320.350006,319.512817,547961
4/9/2019,320.899994,321.950012,310.799988,314.049988,313.229248,129149
4/10/2019,314.950012,332.950012,313.850006,321.700012,320.859283,719352
4/11/2019,322.799988,323.700012,313.5,316.450012,315.623016,330385
4/12/2019,317.5,321.899994,314.299988,316.049988,315.22403,136475
4/15/2019,318.899994,323.850006,315,317.850006,317.019348,325605
4/16/2019,319.799988,325,319.200012,321.100006,320.260864,102376
4/18/2019,322,323.799988,314.100006,315,314.176788,127198
4/22/2019,312.5,321.25,301.700012,305.549988,304.751465,218387
4/23/2019,303,318.899994,300.549988,315.850006,315.024567,269301
4/24/2019,315.799988,317.899994,311.5,314.049988,313.229248,165269
4/25/2019,318,319.399994,308,313.5,312.680725,273547
4/26/2019,313.899994,317.549988,308.100006,311.649994,310.835541,170892
4/30/2019,311.899994,317.399994,302.25,313.700012,312.880188,372770
5/2/2019,313.700012,315.899994,308.600006,310.799988,309.987762,289922
5/3/2019,311.799988,313.700012,305,306.350006,305.549408,123278
5/6/2019,304.899994,309.700012,302,307.450012,306.646545,153794
5/7/2019,309.600006,311.299988,302.100006,304,303.205536,173963
5/8/2019,300.950012,318.700012,300.049988,308.850006,308.042877,595324
5/9/2019,309,318.5,306.299988,315.75,314.924835,253616
5/10/2019,317,321,306,306.899994,306.097961,193302
5/13/2019,305,317,298.200012,309.350006,308.541565,1067598
5/14/2019,312,314.700012,303,307.350006,306.546783,316903
