Date,Open,High,Low,Close,Adj Close,Volume
1/1/2016,437.200012,437.200012,431.5,432.899994,419.460876,512541
1/4/2016,430,432.350006,420.850006,421.950012,408.85083,1100846
1/5/2016,423.549988,430.399994,420.899994,425.049988,411.854523,2545828
1/6/2016,424,425.899994,417.5,423.149994,410.013519,2048184
1/7/2016,420.049988,421.700012,413.399994,415.399994,402.50412,1897702
1/8/2016,419.950012,419.950012,409.350006,411.700012,398.919006,5154901
1/11/2016,405,414.200012,403,409.600006,396.884186,2618029
1/12/2016,409.350006,411.25,404.25,407.049988,394.413361,1417516
1/13/2016,408.399994,416.700012,405.700012,414.25,401.389862,1746239
1/14/2016,412.299988,422,407,416.049988,403.134003,2107954
1/15/2016,420.399994,422.149994,396,402.399994,389.907715,5656028
1/18/2016,400,401.299988,378.100006,393.899994,381.67157,2733395
1/19/2016,394.649994,399.5,388.75,394.299988,382.059143,1175138
1/20/2016,393.100006,393.100006,374.75,384.299988,372.369629,2017744
1/21/2016,386.799988,397,384.299988,385.649994,373.677673,1469042
1/22/2016,388.950012,400.700012,388.5,395.399994,383.125,1608149
1/25/2016,400,404.549988,390.299988,391.25,379.103882,1763816
1/27/2016,395,399,393.200012,396.700012,384.384674,2871738
1/28/2016,394.950012,408.5,394.350006,404.600006,392.039429,2784606
1/29/2016,405.149994,422.799988,404.100006,420.049988,407.009766,2605656
2/1/2016,421,422.600006,411.100006,416.5,403.570007,2035568
2/2/2016,416,416.5,400,401.649994,389.181,997951
2/3/2016,400,412.5,400,404,391.458038,1836644
2/4/2016,410,411.799988,396.299988,399.299988,386.903992,2081736
2/5/2016,400,410.799988,392.700012,409,396.302826,2171019
2/8/2016,406,414.299988,400.399994,402.600006,390.101563,945374
2/9/2016,399,400.950012,388.399994,389.450012,377.359802,2257810
2/10/2016,389.649994,389.649994,376.25,379.350006,367.573303,2014216
2/11/2016,379,379,364,369.350006,357.883759,2504341
2/12/2016,372.100006,374.5,361,370.5,358.998016,2963811
2/15/2016,373,385.350006,373,383.899994,371.982025,2312852
2/16/2016,382.350006,385,360.25,362.549988,351.2948,1703936
2/17/2016,364.5,372.600006,350.100006,370.549988,359.046509,2665334
2/18/2016,372.5,383.399994,372.399994,381.450012,369.608124,2001163
2/19/2016,372.399994,387.5,370.049988,383.850006,371.933624,1358187
2/22/2016,383.850006,395,383,392.899994,380.702606,1437597
2/23/2016,390.25,394.25,381.700012,387.100006,375.082733,1409276
2/24/2016,385,391.549988,378.950012,388,375.954773,996109
2/25/2016,387,389.799988,376.149994,379.5,367.718658,1317234
2/26/2016,385,385.950012,376.299988,381.100006,369.268982,1266637
2/29/2016,381.200012,382.649994,364.149994,372.350006,360.790649,2064381
3/1/2016,375,393.950012,374.149994,391.450012,379.297699,3744149
3/2/2016,397,401,391.25,399.25,386.855499,2729195
3/3/2016,404.450012,404.450012,387.450012,394.450012,382.204529,1836911
3/4/2016,395.399994,399.25,391.549988,396.149994,383.851715,1704396
3/8/2016,395,401.049988,384,390.700012,378.570984,1300712
3/9/2016,386,396.899994,385.100006,395.450012,383.173523,1391465
3/10/2016,396,396.899994,389.100006,391.75,379.588348,680460
3/11/2016,391.600006,401.799988,390.049988,398.600006,386.225739,1396069
3/14/2016,400,407.700012,398,400.5,388.066711,1226585
3/15/2016,399.100006,402.25,384.5,386.299988,374.307526,1649771
3/16/2016,385.200012,388,380.299988,384.450012,372.514954,2218381
3/17/2016,389.700012,392.850006,383.600006,387,374.985779,1834984
3/18/2016,390.899994,392.850006,384.200012,390.649994,378.522522,2219331
3/21/2016,392.799988,393.549988,385.25,391,378.861633,1273122
3/22/2016,391.899994,395.450012,386.5,390,377.892639,2031111
3/23/2016,390.450012,394.75,386.350006,388.5,376.439209,2149658
3/28/2016,392,393,385.100006,387.649994,375.615631,2045328
3/29/2016,387.350006,388,379.149994,381.899994,370.044128,1664535
3/30/2016,384,384,374.75,376.549988,364.860168,4315209
3/31/2016,378.200012,388.299988,372.549988,386.950012,374.937347,3913862
4/1/2016,384,389.700012,383.100006,386.75,374.74353,3562491
4/4/2016,387,396.25,387,394.75,382.495209,1433084
4/5/2016,393.799988,393.799988,382.600006,384.350006,372.418091,1443476
4/6/2016,385.149994,389.899994,384.25,387.950012,375.906311,916721
4/7/2016,392,392,383.100006,384.350006,372.418091,593787
4/8/2016,384.350006,391.100006,382.5,389.100006,377.02063,948219
4/11/2016,389.100006,395.799988,387.600006,394.649994,382.398285,868551
4/12/2016,390.75,406.5,390.75,405.700012,393.105286,1556917
4/13/2016,407.5,410,400.549988,401.899994,389.423248,1173446
4/18/2016,403.399994,409.549988,397.75,407.75,395.091675,1792223
4/20/2016,411.75,411.75,398.450012,399.899994,387.485321,2155336
4/21/2016,401.549988,404.200012,395.549988,399.299988,386.903992,603318
4/22/2016,399.299988,404,398.5,401.100006,388.648132,1038722
4/25/2016,401.100006,402.899994,395.649994,400.700012,388.260498,953370
4/26/2016,397.299988,414.899994,397.299988,413.5,400.663147,2370767
4/27/2016,411.850006,416.799988,406.25,407.850006,395.188538,1175412
4/28/2016,409,410.25,401.700012,405,392.427002,2736668
4/29/2016,403.200012,416.200012,402,414.899994,402.019653,1474626
5/2/2016,414,417.549988,411.25,416.399994,403.473114,1406101
5/3/2016,415,422.899994,414.899994,419.75,406.719086,1808007
5/4/2016,416.700012,417.950012,402.700012,404.549988,391.990936,1440825
5/5/2016,404.399994,404.899994,396.299988,400.450012,388.01825,2185694
5/6/2016,400,405.25,397.799988,403.100006,390.585999,873252
5/9/2016,403,422.850006,403,420.700012,407.639618,1385009
5/10/2016,421,422,414.5,417.600006,404.635864,2321134
5/11/2016,420,451.950012,419,447.950012,434.043671,11074720
5/12/2016,448,450.799988,442.049988,447.5,433.607605,3706501
5/13/2016,447,454.149994,441.049988,448.850006,434.915771,2003016
5/16/2016,452,458.950012,445.700012,447.100006,433.220062,3336110
5/17/2016,447.75,453,443.350006,445.200012,431.379028,2404883
5/18/2016,444,444,433.700012,435.75,422.222382,4031334
5/19/2016,437.950012,440.549988,430.25,438.149994,424.547852,2393541
5/20/2016,436.5,441.200012,432.850006,434.399994,420.914307,889187
5/23/2016,438,444.399994,434.299988,435.649994,422.125488,2402640
5/24/2016,437.5,440.850006,431.350006,439.100006,425.468384,2308055
5/25/2016,447.5,447.899994,439.75,442.600006,428.859741,784790
5/26/2016,441,446.75,439.600006,444.450012,430.652313,1784352
5/27/2016,445.950012,455,443,453.399994,439.324432,1674549
5/30/2016,456.5,456.5,441.600006,443.899994,430.119354,1365844
5/31/2016,445.899994,448.950012,438.549988,443.350006,429.586456,1688323
6/1/2016,445.700012,452.5,442.350006,449.799988,435.836151,872313
6/2/2016,451.350006,458.850006,446.549988,456.649994,442.473541,1156365
6/3/2016,457,461.799988,453.850006,456.549988,442.376678,1085037
6/6/2016,457,457,451.200012,454.299988,440.196533,1391466
6/7/2016,452.200012,466,452.200012,462.799988,448.432617,1258062
6/8/2016,463,463,452.100006,455.75,441.601532,712771
6/9/2016,456,464.649994,456,461.950012,447.609009,1542812
6/10/2016,459,464.399994,457,458.75,444.508362,838038
6/13/2016,453,465,451.25,463.75,449.353149,777891
6/14/2016,465.100006,466.399994,452.799988,455.549988,441.407715,1012262
6/15/2016,458,461.299988,455.299988,457.799988,443.587891,1041386
6/16/2016,457.950012,457.950012,447.5,451.899994,437.871002,1530552
6/17/2016,454.100006,458,449.25,450.399994,436.417572,1797381
6/20/2016,448.100006,452.75,446,449.950012,435.981598,1410878
6/21/2016,450.5,454.700012,446.350006,447.549988,433.656036,1634768
6/22/2016,447.549988,452.5,445.450012,448.299988,434.382751,1855643
6/23/2016,449.700012,453.600006,446,447.950012,434.043671,3701026
6/24/2016,440,451.049988,434.950012,448.399994,434.479675,2316743
6/27/2016,439.450012,452.5,437.25,439.799988,426.146667,2851463
6/28/2016,438.799988,439.850006,433.5,436.899994,423.336731,2858825
6/29/2016,443.350006,446,438.299988,444.950012,431.13681,1259973
6/30/2016,446,461.5,444.299988,456.5,442.328247,2447805
7/1/2016,459.5,460,450.850006,452.299988,438.258545,1003524
7/4/2016,455,463.5,452,461.75,447.415192,1716981
7/5/2016,460,469.799988,457.700012,461.950012,447.609009,3169316
7/7/2016,462,463.100006,446.5,447.850006,433.946777,3383986
7/8/2016,452.649994,455.899994,448.700012,453.100006,439.033752,1993312
7/11/2016,458,458,448.950012,454.450012,440.341888,1042445
7/12/2016,454.100006,456,452.350006,454.549988,440.438751,1745816
7/13/2016,453.5,461.5,452.799988,457,442.812714,990366
7/14/2016,450.100006,468.25,448.299988,466.299988,451.823944,1247664
7/15/2016,467.399994,474,463.5,471.950012,457.298584,1688028
7/18/2016,470.899994,474.799988,459.799988,461.049988,446.736969,904262
7/19/2016,466.5,470.5,460.25,466.450012,451.969391,935805
7/20/2016,466,470.600006,459.299988,462.450012,450.265442,1201100
7/21/2016,462.5,463.700012,451.5,453.100006,443.318726,919699
7/22/2016,454.799988,465.75,451.899994,464.5,454.472626,1048763
7/25/2016,464.600006,475.899994,462.049988,474.75,464.501373,2456774
7/26/2016,475.25,477,469,474.549988,464.305664,1771096
7/27/2016,490,494,475.700012,487.850006,477.318573,4810711
7/28/2016,487.549988,491.25,483.100006,484.850006,474.383331,1673468
7/29/2016,489,500.350006,479,497.299988,486.564575,1285090
8/1/2016,494.100006,509.350006,492.25,504.799988,493.902618,1446878
8/2/2016,502.5,505.399994,494,499.5,488.717072,1429965
8/3/2016,494.5,499,488.75,492.850006,482.210632,1466935
8/4/2016,495,495.649994,483.799988,487.5,476.976105,1365502
8/5/2016,489,498,488.399994,496.399994,485.68396,1491874
8/8/2016,504.600006,504.600006,495.850006,500.399994,489.597626,719355
8/9/2016,498,513.950012,494.049988,512.299988,501.240723,1629914
8/10/2016,511.75,517.799988,508.049988,515,503.882477,1930239
8/11/2016,515,515.650024,497.149994,501.5,490.673859,1554397
8/12/2016,501.399994,507.549988,497.950012,506.25,495.32135,1144279
8/16/2016,501,507.200012,498.399994,504.600006,493.70697,954609
8/17/2016,505.600006,506.149994,496,498,487.249451,819571
8/18/2016,502,504.799988,498.100006,501.200012,490.380371,768492
8/19/2016,503.799988,505.200012,499.25,503.549988,492.679657,714686
8/22/2016,501.200012,512,501.200012,509.75,498.745789,852737
8/23/2016,509.049988,517.950012,505.5,514.599976,503.491089,1128798
8/24/2016,515,524,514.599976,521.799988,510.535614,1525305
8/25/2016,522,525.599976,507.450012,510.799988,499.773102,1750407
8/26/2016,511.100006,515.75,504,506,495.076721,1939625
8/29/2016,506,532.549988,505.049988,530.099976,518.656433,3385040
8/30/2016,534,534.299988,522.099976,529.200012,517.775879,3109674
8/31/2016,522.549988,543.950012,522.549988,539.5,527.853638,5861296
9/1/2016,544.849976,544.849976,533.200012,535.400024,523.842102,1539206
9/2/2016,540,540,530.299988,533.450012,521.934143,1194571
9/6/2016,534,539.25,531,538.25,526.630554,1076564
9/7/2016,536.200012,537.599976,530.25,535.150024,523.597473,1112034
9/8/2016,537.049988,542.400024,533.299988,538.700012,527.070801,1258079
9/9/2016,537.900024,539.25,531.299988,533.400024,521.885254,877367
9/12/2016,529.950012,529.950012,511.799988,515.549988,504.420532,1518821
9/14/2016,516.200012,520.950012,507.399994,518.150024,506.964447,2913337
9/15/2016,520,535.099976,512.700012,530.849976,519.39032,3332908
9/16/2016,531,536.450012,516.650024,519.450012,508.236389,2508819
9/19/2016,519,528.599976,518.400024,525.75,514.40033,1711991
9/20/2016,521.799988,529.349976,520.099976,525.349976,514.008972,2177115
9/21/2016,526,530,520,526.25,514.889587,1535258
9/22/2016,532,535,523.599976,525.650024,514.302551,2089493
9/23/2016,526.299988,529.950012,522.799988,524.599976,513.275208,1274962
9/26/2016,525,532.450012,523.549988,530.650024,519.19458,1574191
9/27/2016,533,543.599976,528.700012,532.400024,520.906921,2744720
9/28/2016,530.900024,552,527.049988,548,536.170044,2133278
9/29/2016,552,558.75,531.799988,549.700012,537.833374,4017561
9/30/2016,547,553.5,540.549988,546.75,534.947083,1827559
10/3/2016,552.400024,589.900024,548.75,578.849976,566.354065,3906682
10/4/2016,580,580,558.75,563.299988,551.139771,2639742
10/5/2016,567.900024,574.5,561.650024,567.200012,554.955566,1350725
10/6/2016,566.650024,570.400024,552.150024,554.900024,542.921143,2062374
10/7/2016,558.5,573.5,555.5,572.200012,559.847656,1273456
10/10/2016,569,575,562.549988,568.599976,556.325317,821752
10/13/2016,568.599976,568.599976,539.150024,546.549988,534.751343,2313854
10/14/2016,550.75,550.75,525,528.5,517.091064,4313266
10/17/2016,531,531,497.25,502.649994,491.799042,6199392
10/18/2016,500,519.75,498.299988,514.099976,503.001862,5249857
10/19/2016,515.950012,516.599976,504.850006,508.350006,497.376007,3673486
10/20/2016,510.899994,521.75,508.649994,520.25,509.019135,2148787
10/21/2016,518,528.599976,517.700012,522.849976,511.563019,2305920
10/24/2016,524,525,510.200012,512.049988,500.996124,1361502
10/25/2016,515,522.200012,506.799988,513.950012,502.855133,6353691
10/26/2016,512.5,519.150024,509.5,516.700012,505.545746,1642999
10/27/2016,520,520.950012,499.700012,504.350006,493.462341,2678717
10/28/2016,504,522.450012,504,520.349976,509.116913,3035406
11/1/2016,521.700012,522.450012,507.600006,509.350006,498.354431,1849912
11/2/2016,501.25,506.049988,498.600006,500.899994,490.086823,912986
11/3/2016,500,507,496.350006,503.25,492.386108,1665044
11/4/2016,503.899994,509.700012,499.600006,506.149994,495.22348,2161223
11/7/2016,508.5,516,503.100006,507.399994,496.446533,2083446
11/8/2016,510.049988,515,501.149994,505.200012,494.294037,1493571
11/9/2016,475,515.75,456,506.149994,495.22348,3941734
11/10/2016,513.150024,521.75,502.75,505.950012,495.027863,1970232
11/11/2016,501,501,479.450012,482.149994,471.741577,3202412
11/15/2016,483,490,450.5,453.5,443.710052,3447068
11/16/2016,460.049988,482.200012,459.399994,475.299988,465.039459,5472898
11/17/2016,475,479.75,455.950012,459,449.091339,2716817
11/18/2016,466.700012,466.700012,442.399994,446.649994,437.007935,2718263
11/21/2016,451.899994,453,429.25,434,424.631042,5082345
11/22/2016,442,451,437.549988,449.399994,439.698578,2330691
11/23/2016,450.299988,463.200012,439.75,457.100006,447.232391,2756613
11/24/2016,459,459,437.100006,439.100006,429.620941,3893991
11/25/2016,444.700012,451.350006,431.799988,439.5,430.012299,5241765
11/28/2016,442,462,439.5,457.700012,447.819458,2630326
11/29/2016,454,465.950012,452.75,457.399994,447.525879,2024945
11/30/2016,461.100006,462.5,451.149994,455.649994,445.81366,2154416
12/1/2016,456.899994,463.700012,455,457.600006,447.721588,2194455
12/2/2016,456.350006,457,441.149994,443.100006,433.534576,2048264
12/5/2016,443.25,446.649994,430.5,442.549988,432.996429,2651910
12/6/2016,445,453.700012,443.549988,446.700012,437.056885,1254611
12/7/2016,446,447.899994,436.649994,441.450012,431.920227,1857313
12/8/2016,445,454.799988,443.5,452.850006,443.074127,1673849
12/9/2016,458,464,455.25,460.049988,450.118652,2444150
12/12/2016,459.850006,467.899994,450,452.299988,442.53595,1764769
12/13/2016,450,450.5,439.549988,441.799988,432.262665,2783090
12/14/2016,447,447,438,442.450012,432.898651,2180480
12/15/2016,435.200012,447.600006,434,437.75,428.300079,2329688
12/16/2016,439.850006,446.899994,437,442.100006,432.556183,2510449
12/19/2016,443.25,448,440,441.450012,431.920227,1530874
12/20/2016,442.200012,450,440,448.5,438.818024,2433259
12/21/2016,449,449,440.100006,441.450012,431.920227,1281057
12/22/2016,442.049988,445.850006,438.25,441.549988,432.018066,1551814
12/23/2016,438,445,427.649994,442.649994,433.094299,2423318
12/26/2016,440,441.899994,430.100006,431.799988,422.478516,1139208
12/27/2016,432.200012,438.549988,430.350006,436.299988,426.881378,973466
12/28/2016,436.700012,448,436.700012,443.100006,433.534576,1741946
12/29/2016,440.700012,449.950012,437.149994,447.600006,437.937469,2261179
12/30/2016,446.5,455.200012,446.5,453.049988,443.269806,1152276
1/2/2017,453.049988,458.399994,450.399994,451.600006,441.851105,869094
1/3/2017,454,459.649994,450,458.299988,448.406464,1015828
1/4/2017,459,461.75,453.450012,458.600006,448.699982,1856523
1/5/2017,464,474.399994,459.549988,470.700012,460.538818,2003059
1/6/2017,474.5,474.899994,462,463.100006,453.102844,1468901
1/9/2017,464.899994,468,461.850006,465.100006,455.059692,780077
1/10/2017,464,469,463.350006,467.75,457.652466,1745473
1/11/2017,468,481.899994,468,478.299988,467.974701,2458862
1/12/2017,480.5,485.5,473.600006,476.450012,466.164642,2125687
1/13/2017,477.049988,480.600006,466.5,477.549988,467.240875,1482826
1/16/2017,478,486.450012,478,481,470.616425,1493638
1/17/2017,481,488.299988,477.600006,480.149994,469.78479,1636232
1/18/2017,482.299988,484.5,476.350006,482.049988,471.643768,1153910
1/19/2017,482.5,482.649994,476,477.549988,467.240875,1331433
1/20/2017,477.149994,478.399994,465.049988,467.149994,457.065399,1984461
1/23/2017,469.950012,485.299988,468.350006,482.950012,472.524353,2891303
1/24/2017,482,489,473.5,479.399994,469.050995,4600230
1/25/2017,483,503.049988,480.799988,498.200012,487.44516,5501753
1/27/2017,493,511,484.5,496.75,486.026398,3272897
1/30/2017,497.149994,501.950012,490.850006,496.350006,485.63504,1011830
1/31/2017,496,496,487.350006,489.149994,478.590485,852786
2/1/2017,491,506.549988,487.399994,504.450012,493.560242,1553861
2/2/2017,507,510.25,494,507.399994,496.446533,2282533
2/3/2017,507.549988,514.150024,491.600006,495.850006,485.145874,2404103
2/6/2017,498.049988,505.5,495.950012,504,493.119934,1204460
2/7/2017,507,507,493.600006,502.25,491.407684,1655229
2/8/2017,503,514,500.350006,512.25,501.191833,2284842
2/9/2017,513,524.5,508,522.599976,511.318329,2178843
2/10/2017,522,524,511,518.049988,506.866608,1588149
2/13/2017,519,526,515.5,524.299988,512.981689,1270325
2/14/2017,522,522.849976,511.25,512.950012,501.87674,2379095
2/15/2017,512,526.5,511.450012,520.700012,509.459442,2240024
2/16/2017,516,520.849976,508.350006,518.5,507.306854,1917115
2/17/2017,523.900024,524.900024,516.849976,521.200012,509.948669,868741
2/20/2017,523.900024,532.849976,517.400024,528.599976,517.188782,1448277
2/21/2017,527,527.650024,520.150024,523.25,511.954346,1084323
2/22/2017,520.549988,527,512.549988,516.150024,505.007629,1429221
2/23/2017,518.900024,522.5,513.049988,518.549988,507.355774,1594259
2/27/2017,514,516.049988,501.350006,503.799988,492.924255,3193241
2/28/2017,504.600006,513.150024,504.600006,509.450012,498.452271,1710395
3/1/2017,510,511.649994,504.5,506.399994,495.468109,1411431
3/2/2017,509.799988,511.950012,498.75,501.649994,490.820618,1263258
3/3/2017,500,505,493.649994,503,492.14151,1381418
3/6/2017,502.049988,508.5,495.350006,507.25,496.299774,1686717
3/7/2017,509,512.25,502.549988,506.649994,495.712738,1560366
3/8/2017,507.899994,515.849976,505.049988,514.450012,503.34433,1347206
3/9/2017,515.349976,518.849976,512.349976,517.400024,506.230713,1442550
3/10/2017,516.900024,522.25,511.149994,514.799988,503.686798,1261846
3/14/2017,521,525.5,519.150024,522.650024,511.36734,1692945
3/15/2017,517.599976,528.150024,517.599976,525.599976,514.253601,1247748
3/16/2017,527.950012,527.950012,521.799988,525.450012,514.106873,900584
3/17/2017,527,527.450012,515.299988,519.25,508.040741,1898303
3/20/2017,522,525.200012,516.650024,521.099976,509.850739,823128
3/21/2017,521,525,516.299988,523.400024,512.101135,1338710
3/22/2017,520,526.650024,517.25,520.799988,509.557251,1941507
3/23/2017,521.5,525,518.450012,523.599976,512.296814,1567829
3/24/2017,524,525.900024,515.5,518.450012,507.257965,1067930
3/27/2017,518.799988,519.049988,511.899994,516.5,505.350037,909104
3/28/2017,515.549988,531.900024,515.549988,530.349976,518.901062,1604175
3/29/2017,530,536.549988,528.75,530.950012,519.488159,1769564
3/30/2017,531,538.450012,529.200012,532.400024,520.906921,2074816
3/31/2017,532,541,530.599976,535.549988,523.988831,1616918
4/3/2017,535.549988,539.299988,527.150024,528.549988,517.139893,1423686
4/5/2017,535,545.25,527.049988,543.5,531.767151,1749704
4/6/2017,540,554.849976,539,553.400024,541.453491,1635566
4/7/2017,549,551,543,547.599976,535.778748,1005806
4/10/2017,545.650024,555,543.900024,553.450012,541.502441,717580
4/11/2017,552.700012,552.700012,537.150024,540.150024,528.489563,1593393
4/12/2017,540,541.900024,528.099976,530.450012,518.998962,1571762
4/13/2017,531,534.549988,520,521.549988,510.291077,1596472
4/17/2017,517.299988,527.75,517.299988,521.200012,509.948669,762417
4/18/2017,524,532.5,515.700012,517.599976,506.42627,1448421
4/19/2017,518.25,524.400024,516.599976,521.900024,510.633545,1669756
4/20/2017,523.400024,535.349976,520.400024,533.450012,521.934143,1199526
4/21/2017,536.849976,537.599976,526.299988,528.599976,517.188782,576204
4/24/2017,529.950012,531.099976,521.75,524.549988,513.226257,702237
4/25/2017,526.5,530,524.75,527.950012,516.552979,640982
4/26/2017,528,533.700012,523.049988,527.75,516.357178,1718550
4/27/2017,527.75,536.25,526.650024,530.75,519.292419,1365348
4/28/2017,529.599976,530,518.599976,526.849976,515.476624,1363820
5/2/2017,527.5,538,524.25,534.200012,522.66803,1210736
5/3/2017,536,537.900024,524.25,527.200012,515.819092,1055609
5/4/2017,530,534,518,520.75,509.508392,1858552
5/5/2017,520,522.700012,503.75,505.600006,494.685394,1663429
5/8/2017,505.899994,510.200012,500.100006,501.649994,490.820618,1312543
5/9/2017,501,502.850006,493.850006,495.649994,484.950165,1882542
5/10/2017,496,522.099976,496,516.200012,505.05658,5689814
5/11/2017,525.5,548.25,525.5,544.75,532.990234,7628233
5/12/2017,543.700012,543.700012,524.349976,526.400024,515.036438,4495808
5/15/2017,530,531.599976,521.5,525.549988,514.204773,1559318
5/16/2017,526.099976,526.25,511.600006,522.599976,511.318329,2224569
5/17/2017,522.599976,525.700012,515.599976,524.049988,512.737122,1913188
5/18/2017,517,525.700012,513.099976,515.549988,504.420532,1417434
